dataset_name,display_name,algorithm_name,algorithm_display_name,seed,n_classes,test_samples,test_features,training_time_seconds,selected_validation_accuracy,selection_metric,grid_size,selected_search_iteration,warning_count,warnings,model_params,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,positive_label,precision_binary,recall_binary,f1_binary
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,48,2,154,8,0.5865725410000096,0.7402597402597403,validation_accuracy,5,2,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 48}",0.8116883116883117,0.8078947368421052,0.7622828320567906,0.7766441610402601,0.8103554340396446,0.8116883116883117,0.8042198861403663,1,0.8,0.6037735849056604,0.6881720430107527
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,48,2,154,8,0.08563709700001709,0.7467532467532467,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 48}",0.7337662337662337,0.7132352941176471,0.6625256865309173,0.6716076350964789,0.7246944232238349,0.7337662337662337,0.7161391684718257,1,0.6764705882352942,0.4339622641509434,0.5287356321839081
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,48,2,154,8,0.11956731399993714,0.6493506493506493,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 48}",0.6558441558441559,0.32792207792207795,0.5,0.396078431372549,0.4301315567549334,0.6558441558441559,0.5195314489432136,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,48,2,154,8,0.02843267299999752,0.7207792207792207,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 48, ""sigma_scale"": 0.5}",0.7792207792207793,0.7592252803261978,0.7375303568092658,0.745578231292517,0.7742219044971339,0.7792207792207793,0.7744147009453131,1,0.7111111111111111,0.6037735849056604,0.6530612244897959
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,49,2,154,8,0.5448846609999691,0.7857142857142857,validation_accuracy,5,2,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 49}",0.7077922077922078,0.6726190476190477,0.6516906407621894,0.6575240919199407,0.6967377860235003,0.7077922077922078,0.6984201861889037,1,0.5952380952380952,0.4716981132075472,0.5263157894736842
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,49,2,154,8,0.06074986299995544,0.7402597402597403,validation_accuracy,5,1,0,,"{""gamma"": null, ""n_centers"": 2, ""random_state"": 49}",0.7272727272727273,0.7243410852713178,0.6351578554081824,0.6394648829431439,0.7256941508104298,0.7272727272727273,0.6949224688355125,1,0.72,0.33962264150943394,0.46153846153846156
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,49,2,154,8,0.14450323400001253,0.6558441558441559,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 49}",0.6558441558441559,0.32792207792207795,0.5,0.396078431372549,0.4301315567549334,0.6558441558441559,0.5195314489432136,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,49,2,154,8,0.02663595499996063,0.7402597402597403,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 49, ""sigma_scale"": 0.5}",0.7012987012987013,0.6643643427584718,0.6422566784980385,0.6478425134221515,0.6889872484519581,0.7012987012987013,0.6906074637233913,1,0.5853658536585366,0.4528301886792453,0.5106382978723404
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,50,2,154,8,0.43763107899997067,0.7142857142857143,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 50}",0.8051948051948052,0.7973235484567236,0.7573323370072856,0.7703320739709684,0.802571052948778,0.8051948051948052,0.7982222589500378,1,0.7804878048780488,0.6037735849056604,0.6808510638297872
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,50,2,154,8,0.07380559800003539,0.7142857142857143,validation_accuracy,5,1,0,,"{""gamma"": null, ""n_centers"": 2, ""random_state"": 50}",0.6688311688311688,0.6180840163934427,0.5861199327479918,0.5856502242152466,0.64514916436023,0.6688311688311688,0.6435152291654535,1,0.53125,0.32075471698113206,0.4
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,50,2,154,8,0.14530268400005752,0.6753246753246753,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 50}",0.6818181818181818,0.8366666666666667,0.5377358490566038,0.47256587684350315,0.7857575757575758,0.6818181818181818,0.576113409202107,1,1.0,0.07547169811320754,0.14035087719298245
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,50,2,154,8,0.018765090000101736,0.7207792207792207,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 50, ""sigma_scale"": 0.5}",0.6688311688311688,0.625,0.6130207360358677,0.6162603214931353,0.6568772136953955,0.6688311688311688,0.6605305087251635,1,0.5227272727272727,0.4339622641509434,0.4742268041237113
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,51,2,154,8,0.47521548300005634,0.7727272727272727,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 51}",0.7532467532467533,0.7266953110405381,0.7266953110405381,0.7266953110405381,0.7532467532467533,0.7532467532467533,0.7532467532467533,1,0.6415094339622641,0.6415094339622641,0.6415094339622641
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,51,2,154,8,0.07397019100005764,0.7532467532467533,validation_accuracy,5,4,0,,"{""gamma"": 0.1, ""n_centers"": 4, ""random_state"": 51}",0.6883116883116883,0.6565656565656566,0.6592564916869046,0.6577777777777778,0.6911976911976911,0.6883116883116883,0.6896392496392496,1,0.5454545454545454,0.5660377358490566,0.5555555555555556
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,51,2,154,8,0.12979250800003683,0.6493506493506493,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 51}",0.6558441558441559,0.32792207792207795,0.5,0.396078431372549,0.4301315567549334,0.6558441558441559,0.5195314489432136,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,51,2,154,8,0.03351527300003454,0.6948051948051948,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 51, ""sigma_scale"": 0.5}",0.6233766233766234,0.5277132426153336,0.5155987296842892,0.4934210526315789,0.5702303007314623,0.6233766233766234,0.5733937115516063,1,0.391304347826087,0.16981132075471697,0.23684210526315788
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,52,2,154,8,0.4379181110000445,0.7727272727272727,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 52}",0.7857142857142857,0.7646464646464646,0.7668518518518519,0.7657092803466876,0.7866719139446412,0.7857142857142857,0.7861588413891212,1,0.6909090909090909,0.7037037037037037,0.6972477064220184
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,52,2,154,8,0.06425517900004252,0.7727272727272727,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 52}",0.7532467532467533,0.7336309523809523,0.7035185185185185,0.7124606918238994,0.7465213358070502,0.7532467532467533,0.7448082577799559,1,0.6904761904761905,0.5370370370370371,0.6041666666666666
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,52,2,154,8,0.12027453099995,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 52}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,52,2,154,8,0.0262421559999666,0.7402597402597403,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 52, ""sigma_scale"": 0.5}",0.7272727272727273,0.7090686274509804,0.657962962962963,0.6659090909090909,0.7188057040998218,0.7272727272727273,0.7086776859504131,1,0.6764705882352942,0.42592592592592593,0.5227272727272727
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,53,2,154,8,0.3669744520000222,0.7402597402597403,validation_accuracy,5,5,0,,"{""activation"": ""tanh"", ""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""random_state"": 53}",0.7142857142857143,0.6840909090909091,0.665,0.6707482993197278,0.7051357733175915,0.7142857142857143,0.706511175898931,1,0.6136363636363636,0.5,0.5510204081632653
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,53,2,154,8,0.056965143000070384,0.6818181818181818,validation_accuracy,5,1,0,,"{""gamma"": null, ""n_centers"": 2, ""random_state"": 53}",0.7987012987012987,0.7928987696956615,0.7512962962962964,0.7640721522115147,0.7966059410048187,0.7987012987012987,0.7910711477798209,1,0.7804878048780488,0.5925925925925926,0.6736842105263158
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,53,2,154,8,0.16504163500007962,0.6623376623376623,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 53}",0.6623376623376623,0.7050000000000001,0.5227777777777778,0.4477241379310345,0.6915584415584416,0.6623376623376623,0.5505597850425438,1,0.75,0.05555555555555555,0.10344827586206896
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,53,2,154,8,0.01574009700004808,0.7012987012987013,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 53, ""sigma_scale"": 0.5}",0.7337662337662337,0.7080808080808081,0.7098148148148149,0.7089115301277027,0.7349337531155714,0.7337662337662337,0.7343185605137567,1,0.6181818181818182,0.6296296296296297,0.6238532110091743
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,54,2,154,8,0.8610229529999742,0.7987012987012987,validation_accuracy,5,3,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 54}",0.7142857142857143,0.6875,0.6905555555555556,0.6888888888888889,0.7168367346938775,0.7142857142857143,0.7154401154401154,1,0.5892857142857143,0.6111111111111112,0.6
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,54,2,154,8,0.0595647900000813,0.7272727272727273,validation_accuracy,5,4,0,,"{""gamma"": 0.1, ""n_centers"": 4, ""random_state"": 54}",0.6623376623376623,0.623624213836478,0.6164814814814815,0.6188844469826765,0.6543279833374173,0.6623376623376623,0.6573238297967025,1,0.5208333333333334,0.46296296296296297,0.49019607843137253
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,54,2,154,8,0.11757775299997775,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 54}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,54,2,154,8,0.02682156000003033,0.7467532467532467,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 54, ""sigma_scale"": 0.5}",0.7207792207792207,0.6916882083913303,0.6785185185185185,0.6832639785717702,0.713991317888713,0.7207792207792207,0.7158243774688028,1,0.6170212765957447,0.5370370370370371,0.5742574257425742
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,55,2,154,8,0.43671784799994384,0.7207792207792207,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 55}",0.7207792207792207,0.6929759013637213,0.6912962962962963,0.6921002464313943,0.7196207491369083,0.7207792207792207,0.72016902983565,1,0.6037735849056604,0.5925925925925926,0.5981308411214953
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,55,2,154,8,0.06858091999993121,0.7012987012987013,validation_accuracy,5,4,0,,"{""gamma"": 0.1, ""n_centers"": 4, ""random_state"": 55}",0.6948051948051948,0.661065818254126,0.65,0.6538001626249581,0.6869326736099455,0.6948051948051948,0.6893894358379938,1,0.574468085106383,0.5,0.5346534653465347
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,55,2,154,8,0.1523215770000661,0.6688311688311688,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 55}",0.6818181818181818,0.7653061224489796,0.5505555555555556,0.4991703723368952,0.7378743705274318,0.6818181818181818,0.589512299607209,1,0.8571428571428571,0.1111111111111111,0.19672131147540983
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,55,2,154,8,0.024930186999995385,0.6883116883116883,validation_accuracy,5,3,0,,"{""n_rules"": 4, ""random_state"": 55, ""sigma_scale"": 1.0}",0.6753246753246753,0.6474673202614379,0.5668518518518518,0.5468455743879472,0.6583269671504967,0.6753246753246753,0.6189192163768434,1,0.6111111111111112,0.2037037037037037,0.3055555555555556
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,56,2,154,8,0.4767506730000832,0.7662337662337663,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 56}",0.7467532467532467,0.7215876641918904,0.7155555555555555,0.7182266009852216,0.743849525688475,0.7467532467532467,0.7450067174205105,1,0.6470588235294118,0.6111111111111112,0.6285714285714286
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,56,2,154,8,0.06608239599995613,0.6818181818181818,validation_accuracy,5,1,0,,"{""gamma"": null, ""n_centers"": 2, ""random_state"": 56}",0.7337662337662337,0.7075433231396535,0.6885185185185185,0.694843168527379,0.7263910401525081,0.7337662337662337,0.7273970049089666,1,0.6444444444444445,0.5370370370370371,0.5858585858585859
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,56,2,154,8,0.12216727500003799,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 56}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,56,2,154,8,0.01982941899996149,0.6753246753246753,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 56, ""sigma_scale"": 0.5}",0.7012987012987013,0.6837121212121211,0.6975925925925925,0.6859929078014184,0.7204840613931522,0.7012987012987013,0.7067007460624483,1,0.5606060606060606,0.6851851851851852,0.6166666666666667
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,57,2,154,8,0.9189189439999836,0.7532467532467533,validation_accuracy,5,3,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 57}",0.7012987012987013,0.6684782608695652,0.655,0.6594230769230769,0.6928289102202145,0.7012987012987013,0.6950949050949051,1,0.5869565217391305,0.5,0.54
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,57,2,154,8,0.11163012899999103,0.7207792207792207,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 57}",0.7012987012987013,0.670814479638009,0.6677777777777778,0.6691574817859145,0.6988599635658459,0.7012987012987013,0.6999594838190019,1,0.5769230769230769,0.5555555555555556,0.5660377358490566
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,57,2,154,8,0.11992907199999081,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 57}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,57,2,154,8,0.028509523000025183,0.7077922077922078,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 57, ""sigma_scale"": 0.5}",0.7402597402597403,0.7142307692307692,0.7062962962962962,0.7096530920060332,0.7364035964035964,0.7402597402597403,0.7378112083994437,1,0.64,0.5925925925925926,0.6153846153846154
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,58,2,154,8,0.4522902850000037,0.7597402597402597,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 58}",0.7792207792207793,0.7663690476190477,0.732037037037037,0.7427279874213837,0.7748144712430427,0.7792207792207793,0.7716705464346973,1,0.7380952380952381,0.5740740740740741,0.6458333333333334
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,58,2,154,8,0.08117296799991891,0.7272727272727273,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 58}",0.7207792207792207,0.6983193277310924,0.652962962962963,0.6602534503103996,0.7106187929717341,0.7207792207792207,0.7030870724883347,1,0.6571428571428571,0.42592592592592593,0.5168539325842697
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,58,2,154,8,0.1335727370000086,0.6688311688311688,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 58}",0.6428571428571429,0.525503355704698,0.5035185185185185,0.4234565380164727,0.5629913710450622,0.6428571428571429,0.5296926203603761,1,0.4,0.037037037037037035,0.06779661016949153
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,58,2,154,8,0.017899371999988034,0.7337662337662337,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 58, ""sigma_scale"": 0.5}",0.6688311688311688,0.6302144249512671,0.5618518518518518,0.542174293208977,0.6455279613174351,0.6688311688311688,0.6141028892413327,1,0.5789473684210527,0.2037037037037037,0.3013698630136986
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,59,2,154,8,0.4549267869999767,0.7857142857142857,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 59}",0.8116883116883117,0.798866573871545,0.7783333333333333,0.7863873343856125,0.8086965728643996,0.8116883116883117,0.8083466731766346,1,0.7659574468085106,0.6666666666666666,0.7128712871287128
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,59,2,154,8,0.08586023999998815,0.7272727272727273,validation_accuracy,5,4,0,,"{""gamma"": 0.1, ""n_centers"": 4, ""random_state"": 59}",0.7597402597402597,0.7459308807134895,0.7042592592592593,0.7150287571892973,0.7542891890717976,0.7597402597402597,0.7487456279654329,1,0.717948717948718,0.5185185185185185,0.6021505376344086
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,59,2,154,8,0.12645478199999616,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 59}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,59,2,154,8,0.026639341999953103,0.7467532467532467,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 59, ""sigma_scale"": 0.5}",0.7727272727272727,0.7630992196209587,0.7185185185185186,0.730432608152038,0.7689267254484645,0.7727272727272727,0.762326945372707,1,0.7435897435897436,0.5370370370370371,0.6236559139784946
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,60,2,154,8,0.43583158900003127,0.7792207792207793,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 60}",0.8051948051948052,0.8035087719298246,0.7562962962962962,0.7703320739709684,0.8045568466621098,0.8051948051948052,0.7970601679092433,1,0.8,0.5925925925925926,0.6808510638297872
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,60,2,154,8,0.06051254600004086,0.7207792207792207,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 60}",0.7727272727272727,0.7630992196209587,0.7185185185185186,0.730432608152038,0.7689267254484645,0.7727272727272727,0.762326945372707,1,0.7435897435897436,0.5370370370370371,0.6236559139784946
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,60,2,154,8,0.11946281399991676,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 60}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,60,2,154,8,0.02632639699993433,0.7337662337662337,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 60, ""sigma_scale"": 0.5}",0.7207792207792207,0.6939393939393939,0.6955555555555556,0.6947120925729565,0.7219992129083038,0.7207792207792207,0.7213584902949155,1,0.6,0.6111111111111112,0.6055045871559633
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,61,2,154,8,0.5642859900000303,0.7597402597402597,validation_accuracy,5,2,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 61}",0.7337662337662337,0.7075433231396535,0.6885185185185185,0.694843168527379,0.7263910401525081,0.7337662337662337,0.7273970049089666,1,0.6444444444444445,0.5370370370370371,0.5858585858585859
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,61,2,154,8,0.07997682899997471,0.7792207792207793,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 61}",0.7207792207792207,0.6918367346938776,0.6827777777777778,0.6863840871418423,0.7156109196925524,0.7207792207792207,0.7174071488539876,1,0.6122448979591837,0.5555555555555556,0.5825242718446602
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,61,2,154,8,0.1305006019999837,0.6688311688311688,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 61}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,61,2,154,8,0.024046792000035566,0.7337662337662337,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 61, ""sigma_scale"": 0.5}",0.7922077922077922,0.7866228070175438,0.742037037037037,0.7550208789023662,0.7900945545682388,0.7922077922077922,0.7835308457698594,1,0.775,0.5740740740740741,0.6595744680851063
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,62,2,154,8,0.4487376320000749,0.7142857142857143,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 62}",0.7727272727272727,0.7494103773584906,0.7370633289744069,0.7421916104653944,0.7687071183533448,0.7727272727272727,0.7698465498723785,1,0.6875,0.6226415094339622,0.6534653465346535
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,62,2,154,8,0.053109776000042075,0.6883116883116883,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 62}",0.6948051948051948,0.6598076923076923,0.6552400523071176,0.6572105138527113,0.6909165834165835,0.6948051948051948,0.6925937429844605,1,0.56,0.5283018867924528,0.5436893203883495
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,62,2,154,8,0.11882875799994963,0.6493506493506493,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 62}",0.6558441558441559,0.32792207792207795,0.5,0.396078431372549,0.4301315567549334,0.6558441558441559,0.5195314489432136,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,62,2,154,8,0.03182869500005836,0.6688311688311688,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 62, ""sigma_scale"": 1.0}",0.6883116883116883,0.7062937062937062,0.5606202129646927,0.5266393442622951,0.6997547906638816,0.6883116883116883,0.6128645944219715,1,0.7272727272727273,0.1509433962264151,0.25
faults,Steel Plates Faults,mlp_classifier,MLP,42,7,389,27,2.538256524000076,0.7448453608247423,validation_accuracy,5,3,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 42}",0.7583547557840618,0.8059427650658926,0.7870481873615472,0.7947888140610513,0.7615978806169407,0.7583547557840618,0.7591980072117822,,,,
faults,Steel Plates Faults,rbf_network,RBF Network,42,7,389,27,0.15119721799999297,0.6443298969072165,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 14, ""random_state"": 42}",0.6606683804627249,0.7184760266617481,0.5383822180515835,0.5554585633407308,0.7068457097271301,0.6606683804627249,0.6369140873480126,,,,
faults,Steel Plates Faults,fuzzy_cmeans,Fuzzy C-Means,42,7,389,27,0.8268302599999515,0.5103092783505154,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 14, ""random_state"": 42}",0.5089974293059126,0.2920950017724211,0.26158551559395443,0.2331577283205157,0.47772809328493876,0.5089974293059126,0.4149729532000057,,,,
faults,Steel Plates Faults,sugeno_o0,Sugeno_O0,42,7,389,27,0.14968994200000907,0.5592783505154639,validation_accuracy,5,2,0,,"{""n_rules"": 14, ""random_state"": 42, ""sigma_scale"": 0.5}",0.5809768637532133,0.5220090573386489,0.427977233284806,0.4532501314819562,0.5753020557287714,0.5809768637532133,0.5515107673842464,,,,
